row_index,relative_path,category,corrected_garment_id,corrected_fold_id,annotation_present,annotation_box_count,annotation_overlaps_or_touches_garment,garment_only_field_source,selection_cohort,localization_source,reviewer_status,clean_image_relative_path,clean_png_sha256,clean_pixel_sha256,source_sha256
1303,Pencil/1-3.tif,Pencil,Pencil__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/1303.png,786e3888be9fe11b87240226e415cf030fd23dae6a82f8bf98eb21f6fce19c2a,2bf68dab1a47789bbb9c7862dbdc245a7d8abd3d660cb680b33fb83735666cc7,82bbbe276befa3126ed3f336b64c625fe935b93cee6f8053a6ce21d61590b6f8
1304,Pencil/1-4.tif,Pencil,Pencil__G01,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1304.png,e038d63c354ea93540fc62880ccdf391eb4e5f6a0b3e4da751a75c92ea9bb61b,08b117d6f24b4edcc5f0260506e657fb6460ec19de7c6adfe05b7a7f477e9b5e,d22b5f8cb1cafee803c2723a9ae167d79e4d9c201b97fcd015edee62f645f351
1305,Pencil/1-5.tif,Pencil,Pencil__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/1305.png,d3a0b445b3e3204b7c8c62943032858de80c683b9328def3d02ff116c6949a70,c31cadd566a313d6f179932ebcb95b4a3bd2c4b78dcdc172101110f3d39c753b,0dea26933780b5fec20e2a5c07dd8d41b069e89ca8306d63684347a0340c8996
1306,Pencil/1-6.tif,Pencil,Pencil__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1306.png,0abbb66af421cb19441e402899ff79b9c4f96aa6860622b27b39863fbabcc898,c6fa3f6396525c43b86e65fd84ac606570ea46b41fbcb2e3ce1c060c3c2f3fdf,6fd119d14332809b8a00b7b304f579576e8ed17bf06c50e79ba6644057c66593
1307,Pencil/1-7.tif,Pencil,Pencil__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1307.png,83e1abb59103879a7fc2cc477570394bd16a0661d678bf4d92e1442c0d098a61,1b5f519247337c3d354f94c09f19ce4e0a44b3476d920eea39bb25975f6255f2,22085d9d637295d4260831ee64e63893471abe6412071e2b275fc328bc67cb4f
1308,Pencil/1-8.tif,Pencil,Pencil__G01,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1308.png,a0ea70f570a03935cf24ce8501ddbac0df05acfca75ead6c843cf255fd70f290,c1e07615da292ff41ae8e1fe1bdae77a24037148aa8f3bfbccab65d0f936addf,825c99dd64f368b497e16c7d44e89042de928f87670f2558bcdbdc7039601fca
1309,Pencil/1-9.tif,Pencil,Pencil__G01,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1309.png,d694dc904f5683f58bf2f6560589bfc9ce365ab1b1c14bfb4bbeef60cd527ec2,2877db2f4d693d509784dc7318878a888df7565713fe0836ff2d71e8f0ab73c5,18a5b8d8c9a5efb18600b3fd14c138b291d2a5add17bdb3e72f025d5a1723e9a
1310,Pencil/10-1.tif,Pencil,Pencil__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1310.png,05a494c20e5a7aa5ccec0cc2f96b8960c552c01e0480ea66545162cf7a2420c2,56a0a93b4e69a1bc5c2ea152b2776a19b666fbfc5c04cc103eb9d0ee7042fbce,adb3a1e6dfb9f6dc06b22c91c5db20e72484be79b5c6c8673efc2c2cfc0841b7
1311,Pencil/10-10.tif,Pencil,Pencil__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1311.png,2fd15cb1d8998bc8de1e6df4cd1ec6c2122379d4307c3aba1c56bd58a17fe09f,6a3e8fb56a88aef1f9c3701bb567a3a92f710654f7b43ad54505c27d0d1249a7,ca494ca76bbe0c1f23ae91be81d0cb3f2fba430156541284c71a7c66e46690a2
1312,Pencil/10-2.tif,Pencil,Pencil__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1312.png,1a9c707306a9a5ebe01f5138fda9c4bef23b3ce46b7b7e26698b7d2cc337897d,56dabbbfd7791dfc37243ac570c2010dfe5749aafdc19f75a075339495cfb960,e4937e218cceb8d220f588107bee2aef616790a09c95c3370c666c35b24238f3
1313,Pencil/10-3.tif,Pencil,Pencil__G10,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1313.png,63a1cb82bd90e4bb3c09c85c5be8b1e5c95829ec86cb66cade5eac60e76f43c8,03a4b03ba7096c2ac50b4ffa69aee7038a514c7db68dc42d89058424847c14ec,13ae2779545a778c1e7deb376834993d164e3c237b047570807f3b929baee0b2
1314,Pencil/10-4.tif,Pencil,Pencil__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1314.png,3489092b8628bcba9de74890a9e126f47466be6d1e4d0d8f82ab290c5260a125,764110a9b788b976d1f0bb6f47c89b9610f48e6a772e17b490b8c62998d3a9da,91db639cd902bdffa83201cfac81e6fba775dd46c2afd80ea34a845037b86d16
1315,Pencil/10-5.tif,Pencil,Pencil__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1315.png,6f3de73e24bbc079baefaa4e420fbad27cd59fc11b6a7c181969d9c172e4441e,2a05675ef5d35bc8546f50b16d7c1f08243a071c351cc5fd574ff80f99766ed3,e3696e200ce8050d0ed84a410b46a75ad59a252804155c0099ee2bb73273d240
1316,Pencil/10-6.tif,Pencil,Pencil__G10,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1316.png,0f33d67e562e8b405132f9ebb0c1f0c5646582a4b3b4aebc4980770f040a2e15,048c30818d5bc1b787e6ad916ed065e4d8d43afafab98625ae52ab345040c806,1ee06e5b8df5fd96dac9ff33d13cbb831c8039ae976a5a60e473ac1bb856a3e3
1317,Pencil/10-7.tif,Pencil,Pencil__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1317.png,f046e112a4c1fceadc542a857eeb6ef8fc5a081ea3312f0f7e002d9c17572d81,d99f687cfe2e92399e20909c8658f95f0342c967ba651ab38ae47def89a31ba9,78a42aee0990898387f567ca57a298046e337fca6efbfa1ae22a9c78556acebb
1318,Pencil/10-8.tif,Pencil,Pencil__G10,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1318.png,d2d2d24b80d7da83f91504d2a3e53319300c3b801be5cc45d7678ea21d7cb21b,dcd8b8839bdc2da9cdf164495c29b4f68664b63beb3b0a35d3ca15c8a399a318,cb0d5a95efd4536e6638ac9147bb645775dcc40c8ebc76d0db807d37143c2819
1319,Pencil/10-9.tif,Pencil,Pencil__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1319.png,431de37aba7c61e62635f1969161a4ebb30b3e6c63ae165d9a23c2ef9aa3a3d0,9c128185b339660c3d577ce63825b429ee4c0271d8a6707ab197d8082ee88217,141565f3fa8a4a73a1288566f593d7b6b1ca67f5368edca322386a76a1bc31cd
1320,Pencil/2-1.tif,Pencil,Pencil__G02,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1320.png,8f1c79f62e7cb6543132f5a6541c3e607088fc8b6d0f6ee2437982ff7fe6e28d,c14d108a04206e99f43cec29cb1c00c1e1f5078f524ec76f72eb938091d6d43c,fc6a49d85955d0437a600339f0ddf989b188f7424239f93b8110ad53a31e70ec
1321,Pencil/2-10.tif,Pencil,Pencil__G02,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1321.png,23f51204a3eda46df0990bd2dfd1eebfb506eb5ec29b97a2a68b5f77698ad501,486475dad64c99c5b1913da7fe95aab1d46a52ced194a9cc88fbea542848fc48,fa227ee4e8400034bff94c5a9cfdf6f109d4c8dfbd86a2546a99e56ae150074c
1322,Pencil/2-2.tif,Pencil,Pencil__G02,0,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/1322.png,294b8b498f141c773777200a7dcb2fc7cb2c96221dc5cec1803d84718d010949,e13c158868c0831046caed90785cfd1bfb7ac324dc165b3b75de8a37f3e11231,967121106b3fecb139fb9f16b4005f75fae31bec5ae7ec8caa85a40117ffd931
1323,Pencil/2-3.tif,Pencil,Pencil__G02,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1323.png,38a4a6a9d744c04b627094c9739c8f3d4583aefa58bbc1414445ed2cb56068ac,8d6070629b6b4b510405494f236551f99b3524d13fe3561f0fa4f927b931722b,0eef17ccaeb9ec317689d59edc9c77113f9074a41e78bd3143d9e2338bdb5337
1324,Pencil/2-4.tif,Pencil,Pencil__G02,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1324.png,0007588071df7f5fc2b1feabb5f9e483b77020e0a6ca42b305ed345c2b893e92,597456365a0e2969f71e08d98472b32e7b81a6807cdf976d0f71cefa10fd4665,bec31ebe573f2cf80573169c62d8d7cbdb016a851916c8e251565e399cd98d5e
1325,Pencil/2-5.tif,Pencil,Pencil__G02,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1325.png,3f2ab84c7ba19390a3bdce69255fa914f854f0d737d1fb49864b20cdeeed785a,9dac720d695315608dbc7f977de6686fc33808bd5eb3f751cef52090a64176b1,79bea089b6ea8b004e2f463f515babc07578b817294b401ebf981d9d04873b3a
1326,Pencil/2-6.tif,Pencil,Pencil__G02,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1326.png,874e32298b72b5307dc9c6f145b2d4d70836599a9058c811cfd1eb543cfa7ad6,96effaa840e78d315359aa57cdc05111a7db43b821bdb67215c4c7cbb850bd27,016d985c234ce204656ab0149b08f6f12c4f3f24291e993fa4f9220d609354b7
1327,Pencil/2-7.tif,Pencil,Pencil__G02,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1327.png,1ef34c3b30d96390ee25053c0bb1f978de9522e73940a97ca4e9d33c0da792a5,1876b1aa3f49b35dbe4a03d08f5be9d3a3eb4be1917e984258a0fa55886c4f0a,ed907a51904b4a058b623b1ebc0181ebbff2887138e33e9881f7fef00f7a324d
1328,Pencil/2-8.tif,Pencil,Pencil__G02,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1328.png,98ae540589a3c67d3cf774da2a8ea4a4e537153f4072149be0eca0cac3f20aad,6901d88c45ac6c5a7fd6d76e91a4ae9a618622e4800c5d3fab8019becf62f42c,01ac7b33fe056f1df54c56823a5d3a8294bb07709137d0233a89a11c939eb56c
1329,Pencil/2-9.tif,Pencil,Pencil__G02,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1329.png,40c0d9ad5ae865819f527f9265471c6b5f1d16b0760bf87394781c306337a5b9,e8c02e274b247336a62167e4e3ff8b591a85079836fb69eec641f6896721df01,82d34d92249da9774e0a64b1f3ffda74e2abd85dc78307a62915a5d5f879e336
1330,Pencil/3-1.tif,Pencil,Pencil__G03,1,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1330.png,3675c334f7c2c01861a62064d1753ab0da511862e51e7702cb12836a1beb1977,b0ee17afd4b767bca9aae57af5f25b028d209d6b4827d51f3983e663f7a95a09,c2cb45da4aec7ad4b72fc5ff273a388a3e74ca1b369dd2d3525bb0bb68429964
1331,Pencil/3-10.tif,Pencil,Pencil__G03,1,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1331.png,3c89fec4a5e0f66c3d06ec0c7eec65e293514520bb724d0768d81c8c6ff0da1a,d18f4ad92017a35af60afe67a6e41178d12f8839a7d480758a47249b6545544c,3757a19a4faf1caa8f5ade68fa525d78824daa02fc9ce16a8c34812fcb979e11
1332,Pencil/3-2.tif,Pencil,Pencil__G03,1,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1332.png,d1974a1053171d2122ad5e309bdaeb59194ff35ccd89330b9042f47093c5e32c,7971e1cecb9ee6712013db836260aa77cbbc59d6dee0a535681175dbef442985,d4618dba8a68eb6aea2020d11ad225e472210c592cd311e998188a3daaef4a13
1333,Pencil/3-3.tif,Pencil,Pencil__G03,1,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/1333.png,f39e4d4155547da52cbc3d2a4a2909fd0a70f8a82b933d14bfc80766e48f0b46,1f46eef053b602455ab16e25639c681b81dfa3a27a4d261728ef2fd995f1d6ca,cdaf2ae60e9baa478c1d8791ee1a9160b83f6573cf73abfd72693a1c77c565f4
1334,Pencil/3-4.tif,Pencil,Pencil__G03,1,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1334.png,bb8c37c572ac1142e2e5258236b845aa35e95da31820591b4e3d78706d902874,a3fa1e019451bc1d6d801cb865b49a1d3f372b58fbd8a062d20852d38e5cbef3,38cd26cf5b6f66e7a134a4d898eda193c3c26aada8b953db52f08d2d93fd73cb
1335,Pencil/3-5.tif,Pencil,Pencil__G03,1,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1335.png,b7cea2637b28ce98c96deb85d82c51698e8489fed5ebdac5b0421e0757b760f6,3e09991cae578a71fbed6a924c6043370408d9248a42e4f9cb40e5e5b6efbbef,6ee14d1082176853f8cf825c9cf45cc3bb0a3c4437d641a407e5d25ab429fa51
1336,Pencil/3-6.tif,Pencil,Pencil__G03,1,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1336.png,f40e4ff3dc9460fa4234c303c3ef5e86033d4a5f6d6c0b9d3398acb1b1e4be43,398132419775f66097e503291141719622c9edcd9043d546e927fb2c479c0820,b7113376e581d02b8bd2621948a01eafbc8e3dcfa567cf304502ebb2a7bd94d0
1337,Pencil/3-7.tif,Pencil,Pencil__G03,1,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1337.png,8d0559f0749dfd333f8721f11d9be6ed3d90ddd3b8f3264ec948aa3669ee8f7c,b6b4f8c7a279577612ec8fe71320805836b3a5c60b1a6fdac0e85449b551ba9d,246790478528f94f9c4b164473aabc56ac952a8c032f53f742c4a8164395cd4c
1338,Pencil/3-8.tif,Pencil,Pencil__G03,1,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/1338.png,134cc26fa83d5f6f6750cdb92fad276c660569be3077f9d49b25d215a26fe98b,6a2ec177a7690330ae8312aab7b41b905ca268a6abe50cef231aabff32f4f2ea,1a2c01ae508585404dfabcf2ad6e97fbe4bc3f796fa344321a8b4c0a2c432e8a
1339,Pencil/3-9.tif,Pencil,Pencil__G03,1,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1339.png,51344a6e31b98063114a00b0832ae06bc98bb3a941fa67408fbe6fc6adf9b6b3,a7e135b721e70d63c6f74ffe92881ef30baf30430ff55a33c1a15b529d6eaac3,8b138c736af1d16245ef084b27820492b86e3a11db5553b36e63355bb9792d0d
1340,Pencil/4-1.tif,Pencil,Pencil__G04,1,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1340.png,d4a200d58e9bc519e67aeda9b66e80c0e2881b4f6e4cd32ad674326d046454a5,4c3c9f82b1e0576ee551d330e435f3586bb0f8f3d3e814b3af9bd62303262e5d,24a800dc6ee57502873d2bbef3d1004327e79ac64f4e8c4b2aebfd8a02a3be76
1341,Pencil/4-10.tif,Pencil,Pencil__G04,1,False,0,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1341.png,03ea9247fe2ea5f47cc83800f0a3d3dc0e6a5e3b57e5c53cea69da05ec35badb,27f7797d82df19a6bbce4256b68eb6495e8729c753569183c8cf2cd777a94433,41e95f34ec0f2df52f4b97f24c977493cd3ac98d91a3d3dafeab2ce833110bfa
1342,Pencil/4-2.tif,Pencil,Pencil__G04,1,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1342.png,8dfbb351ffeb005f63eed237da74cbc0d3b145186aca03b9f9ad718335288072,16909f14c58138fc7f4e905ce9d0d11a8eec1667a9d4897ba38066edfe5e2a4e,415ceefbe1c83f21b91d61bc630c32f72226e17ed92fa05aac730edb345d60ee
1343,Pencil/4-3.tif,Pencil,Pencil__G04,1,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1343.png,9cb3a770c04809fb044247e28ff639add6b1e24766748683d1e84d3d7be66337,55f32dbc676f442319d133a4ae65a4eeb351b9840882e6b9cf6ecc783f356365,9875d8842f0fe0cde5e13905303a36616f71b62a9e2eab4cf876d55ebfca4c9e
1344,Pencil/4-4.tif,Pencil,Pencil__G04,1,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1344.png,26dc681ca730a9fa812d353ec208cda4fd0c29ec596925e9f4f6fb4805421fd3,9d322901fc0b45dcdc7b78323a7c4c07debbd73c5418940876cbdfc9cda0c5b9,b680bcc3837cf62d4e3334d259da8f7fc4d52d18a65ae4cdd79baa62632dca30
1345,Pencil/4-5.tif,Pencil,Pencil__G04,1,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/1345.png,ce0d542714716767b76595df79fab68aeff0f0d563fb54d332912431c9aabaaf,f9375c6f4bb6429e817b1cedab0d0dbed91249a3ecec19e961f35f52f172b85d,7fcddea9c871dd495eaf1c88e9091a82278e6455fd8b210127bedbedb7c977e7
1346,Pencil/4-6.tif,Pencil,Pencil__G04,1,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1346.png,52b67443748af9fad43b9dc1027ce5a24b4f12c85ed748d1afc21b7907401fa8,072a943723c7cfbf23de1cbe67d0805d097369d82def38a86c538344c1f1fe49,fd96b1b8983f9a6e75ca3567be8f474ecaaf3dec4a785b741c53a1708a06f91a
1347,Pencil/4-7.tif,Pencil,Pencil__G04,1,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/1347.png,646e5ba5fc8301d64305cf341a1fdaaeecf905678ef1f5f34466cf7cbcd2ddef,a2cc8c7f4d85b9e50663897d80961d7eecf002bfbdb63c229c1d653fa341d687,0311f734556f3fab7d1001c626480ffffb3df81d9c9532eb947ffc70acba04ed
1348,Pencil/4-8.tif,Pencil,Pencil__G04,1,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1348.png,5f685c2c773cddb018db3825a6e2f735ddbe71b67a1ec37a39ae5ed8c4762b5e,089649c7625da855f0cf01112e89bcd3ae497ba5146594986a203db5f1e601c2,5cded43fe1a4ad89d0adbd4bfce0ade4bc55ccf8838a82dbf5b6169d3cdec3d6
1349,Pencil/4-9.tif,Pencil,Pencil__G04,1,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1349.png,aba74b062e6139e67ec35a74540e521675cfdab6a877ad71bc4e489b3646fcbe,1592d4d9b74639d50f1751a84813c0120dda52d445534c02445aacde784b0773,1d5e17a2f0a6f1d3aaefd22de425c4765989edd4c376977c040e9d7c2d94b689
1350,Pencil/5-1.tif,Pencil,Pencil__G05,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1350.png,d9217d419f9ba3d3a09cd7c9fe8e0e8635157648fafc5dea42160b62cf4b4412,bb44d14ccfa2191cfa9a2dbad6c4550bf2b87f135c09e43fc23967d6c714d53b,2404e3f096965fce2aedb3f3ccdb62b93d9d67bfa9ed4ea50f3ea6b234d28c07
1351,Pencil/5-10.tif,Pencil,Pencil__G05,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1351.png,f8d7fcdbdd100c2422d2b28fabce0987c17ba296681f71ad6388fadc6f066c81,ceac4a9587d82eefcee9df4b116c0cc3224f43aa8ce28ed511f202de9ef4f5dd,adaafe300f2d4f39cb3ed610be280234c2ea16c16dd0c4e49aca8383396a8b23
1352,Pencil/5-2.tif,Pencil,Pencil__G05,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1352.png,cbc41008016091f37f435ea1a608447a94c084ec6623833978801ab7a9bf6cac,817092f285f68e4ea52ef524927e362a12834f56eff972b56c38c07095e7c6cc,9a10f710ba95e658f6194dee8e6640a564c835d863ab2fae2292d2d218932a9c
1353,Pencil/5-3.tif,Pencil,Pencil__G05,2,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1353.png,d927c5aaa6b8364cc244402ce8dcfbd8e326778332f9732eac8fd636355b5d58,fe681e5e771c9cdadac017a0a06891501f335a1a4f0cde61619132bf93f343c9,735af3035977e99300b23f82b791b0a957d619af2aafa48314dc3f76e2cf4320
1354,Pencil/5-4.tif,Pencil,Pencil__G05,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1354.png,e15cf01aff0f154ed25ed00170bbd0eedd5a7357f399ac9aa04632ca2b1cf4d6,24f43a83fae592447c83dbec3e8713ca3886f168b562c8ebe46df359b4e7ce3e,1abc4816536773b0de8be61f855ecd8a40cc738f78068e810f0d8a5176743fc2
1355,Pencil/5-5.tif,Pencil,Pencil__G05,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1355.png,f633ed27e0076820d7ac37366d05640bcd60150841199e51ac53473dde00d123,33b40602f1942083f59a6557f1b69276a180033c54f68c5dc9d05e136cd5fc85,dfa3c56070a0f6e805bc4f0ecebd1bc5e7ce1e953e3e7a749093107c8ddd2771
1356,Pencil/5-6.tif,Pencil,Pencil__G05,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1356.png,6677a17f05cc0e87fd0cbf91e8a21b5473311b96cdadc99127d06b68a06b8d44,58f8dd683d5b7ea9f1ec1b66ad9ca3fae16c42f9fe58171e9a429959450c597c,c4dd78f73496207ce8a7542413245168c2de83e0e28c7595490011bdd43cef19
1357,Pencil/5-7.tif,Pencil,Pencil__G05,2,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1357.png,3adbf4dcf6a72f05008f4ada56981db53553bfedab57d25f69e99ef7155f8056,62343f0c9da85e093e9b1aec699e297bfcaa7e8b4d16e324ee47517feac1a255,d46f2cb7096553ac864f216ab1c6d76089f51a3f5ca6a32700e550659f910613
1358,Pencil/5-8.tif,Pencil,Pencil__G05,2,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1358.png,420ff7726e228f9e809c0294a5f4124f8c0465594b4191be554229c6d1846223,ef8aff856d7c1267f398052210d6d2d9e64992103dbc7cf1eb89c779c9f68a20,33e7bcc618a3f0d2cde27f21a5f9e68867e12c8231952a1a3b46f01f7e7fff79
1359,Pencil/5-9.tif,Pencil,Pencil__G05,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1359.png,f3224064b9da95f54bb142279bd7b4afa9a21ea89641f898a4a3b0814d51c4fc,212fc2a8c911d56739ef85537ae52a7cb6521afc150cfc7e9a5c2a542adb2d08,155f214f9ecfce083b79a2a8942a0c90c955eb595bb3b76358fb2fc45db6f7b3
1360,Pencil/6-1.tif,Pencil,Pencil__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1360.png,7f04e1b4aba81b3af5c81814ef0511ebd5e96a7aa04aa0777426aef8a400fa12,5a9fff377077d3e98cd74053f5a25129754a82202e4fbc26cbffcb9ea8aebc1f,641e098a6944726a8eab25a19977ea492408494b42b66bcd06b5a0b7c9ec5b94
1361,Pencil/6-10.tif,Pencil,Pencil__G06,2,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1361.png,be914a4aca4b48f2c7c0e5ddec88b8a9069a92e46db37ee2f68f8a92f89630b3,4730fb114fed46c9c48c82b46580c2e0a81f15a0f22f32dc2194a141d48ddaed,9a9755c78ad58454bd76e292a95f4bf8e5399a15463defd198756dd1d7d1f164
1362,Pencil/6-2.tif,Pencil,Pencil__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1362.png,8dbf95fbfffed437168f787bc68d14da4a7be1b297e5189f428be92231f5d90c,c6ba77b144d84f981ba333de4b3cc1c0ffe5559cb6bfee9daf04981e991e4073,0b28dce538877ff96aeb1b9218497ec9adfc329a27928c4774323fb73a24f9cd
1363,Pencil/6-3.tif,Pencil,Pencil__G06,2,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/1363.png,bedf0fd8d24ecafd492d0acbb7f14f19a14bad5689930990b0dd2a37083d7bf2,ac37de39a4ea1d7199b4c95ad42dd9ccb5ff0b0709d53ec48f083bb09d7e4ac7,918e2f1295e93821c78c0c61a4a3ceac47846dc2c1df35537b782e89e0584916
1364,Pencil/6-4.tif,Pencil,Pencil__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1364.png,624f83b94c9dc4ceea142f7e8eda01f292d0ecb4f40d55913ef8e2144f85d3e1,bf6649139553c8bef776ec0ffd4cc5793895bcf3e5cc01c8059d908945297cf7,0ab813687b1e3fcf56acd221dcfb65a28fad5349bae8933e7f3c605f1ab5623b
1365,Pencil/6-5.tif,Pencil,Pencil__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/1365.png,fc6453e7e3bbef97c0d0d770476fa6448e37101ba060afdc2fd7f95ffb6671b7,a35156396f64cea545430b6dbd1034f65abbbcc9f038f1be7040eef0e5bcc064,ef34b401b1d379d03caa46f70d18006903ad7b88632329355a7063f88e4a6e3d
